name,street,postcode,city,latitude,longitude,turnover,change in turnover,profit,operative profit,personnel
Arkkitehtitoimisto Horn Stephan Arkitektbyrå,Jääkärinkatu 5 B,00150,Helsinki,60.9598084,25.6067293,9.0,80%,-4.0,-15%,
Arkkitehtitoimisto Hovi Oy arkkitehti SAFA Tuomo Hovi,Tornatorintie 3,48100,Kotka,60.4654785,26.9303687,24.0,100%,17.0,"70,8%",1.0
Arkkitehtitoimisto Huhtiniemi,Lepolantie 90,00660,Helsinki,60.23827005,24.924382199387768,4.0,"-84,6%",-4.0,-80%,1.0
Arkkitehtitoimisto Huittinen A Oy,Tehtaankatu 7 D 27,00140,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Humus Ky,Kajanuksenkatu 10 A,00250,Helsinki,60.184463199999996,24.914326899999995,,,,,
Arkkitehtitoimisto Huttunen Hannu Oy,Pursimiehenkatu 26 C,00150,Helsinki,60.1605623,24.9411704,19.0,"5,6%",14.0,"57,7%",
Arkkitehtitoimisto Hyvärinen Kari,Töölöntorinkatu 2 B,00260,Helsinki,60.179153299999996,24.9251165,891.0,"35,2%",-16.0,"2,6%",11.0
Arkkitehtitoimisto Häkli Ky,Damaskuksentie 4,00560,Helsinki,60.20943455,24.973310345456337,,,,,
Arkkitehtitoimisto Hänninen Tapio,Taavetti Laitisen katu 7 B 27,00300,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Härö Arkkitehti Oy,Paasivaaranpolku 4 A 19,00810,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto I & M Pyykkö Oy,Elisenvaarankuja 5 a,02140,Espoo,60.20468,24.809654199999997,48.0,,-3.0,"-6,3%",1.0
Arkkitehtitoimisto Iarc Oy,Haukisenraitti 4,33820,Tampere,61.468712,23.8017637,32.0,,20.0,"81,3%",
Arkkitehtitoimisto Ideark Oy,Tuulaspolku 5 B,00330,Helsinki,60.199197600000005,24.8646669,,,-5.0,"-163,6%",2.0
Arkkitehtitoimisto Ihanne,Isokaari 4 B 42,00200,Helsinki,60.2847468,25.052672899999997,,,,,
Arkkitehtitoimisto Iiro Mikkola Oy,Puistokatu 3 C,00140,Helsinki,61.68883470000001,27.260851399999996,225.0,"12,5%",18.0,"8,4%",
Arkkitehtitoimisto Ilkka Laitinen Oy,Mannerheimintie 65,00250,Helsinki,60.1909209,24.9143764,,,,,
Arkkitehtitoimisto Ilkka Vainiomäki,Masonrinne 24,40520,Jyväskylä,62.21216210000001,25.766256394519885,,,,,
Arkkitehtitoimisto Ilona Palmunen,Pietarinkatu 14,00140,Helsinki,60.1569439,24.94694725022677,,,,,
Arkkitehtitoimisto Ilpo Väisänen Oy,Virmantie 7 as. 1,90830,Haukipudas,0.0,0.0,,,,,
Arkkitehtitoimisto Immo Teperi Oy,Valkjärventie 557,01860,Perttula,60.1894547,24.800241800000002,75.0,"-26,5%",-17.0,"-22,7%",
Arkkitehtitoimisto Inkeri Makkonen,Satamakatu 4 A 20,00160,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto J & J Ky,Katinhäntä 9 A,21100,Naantali,60.8514122,21.9354687,,,,,
Arkkitehtitoimisto J Palmqvist Oy,Rajaniitynkatu 1,04420,Järvenpää,63.139625699999996,21.557831,135.0,"7,1%",15.0,"14,1%",1.0
Arkkitehtitoimisto J. Laiho Arkplan Ky,Levonmäenkatu 11,33710,Tampere,61.46704835,23.903081674691798,,,,,
Arkkitehtitoimisto J. Salokannel Oy,Puutarhakatu 10 as1,90130,Oulu,54.04986565,13.446049368345205,23.0,"4,5%",-2.0,"-8,7%",1.0
Arkkitehtitoimisto J10 Oy,Anna Liljan katu 1,33240,Tampere,61.4952845,23.7132146,,,1.0,,1.0
Arkkitehtitoimisto JOARC,Itälahdenkatu 25,00210,Helsinki,60.1474753,24.8825265,,,,,
Arkkitehtitoimisto Jaakko Eskelinen Oy,Asemalammentie 57,41370,Kuusa,62.46518929999999,25.950553399999997,,,,,
Arkkitehtitoimisto Jaatinen Satu,Gyldenintie 4 D 32,00200,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Jalo Läspä Oy ,Männistönkatu 6,08150,Lohja,61.05502679999999,28.215190500000002,96.0,"21,5%",18.0,"21,9%",
Arkkitehtitoimisto Jani Hämäläinen Oy,Pähkinäkuja 8 as. 8,15520,Lahti,0.0,0.0,,,,,
Arkkitehtitoimisto Jari Haapalahti,Tuppelantie 20b,90650,Oulu,64.99603929999999,25.5799234,,,,,
Arkkitehtitoimisto Jari Holopainen Oy,Käpyläntie 4 C,00610,Helsinki,60.683474100000005,26.854288,56.0,180%,9.0,"21,4%",1.0
Arkkitehtitoimisto Jari Tamminen Oy,Torikatu 2,05800,Hyvinkää,0.0,0.0,,,,,
Arkkitehtitoimisto Jarmo Inkinen Oy,Aurorankatu 7 A 1b,00100,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Jarmo Lokio Oy,Kauppakatu 15,95400,Tornio,62.598453799999994,29.758523600000004,56.0,"10,2%",-1.0,0%,
Arkkitehtitoimisto Jarmo Saarinen Oy,Käsityöläiskatu 5 B,20100,Turku,63.10838149999999,21.5999922,,,,,
Arkkitehtitoimisto Jarmo Sulonen Oy,Hahmajärventie 78,16500,Herrala,61.52974920000001,22.9645707,105.0,"-31,4%",-7.0,"-7,6%",3.0
Arkkitehtitoimisto Johannes Laiho,Ruoholahdenkatu 10 A 10,00180,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Johansson Ky,Brahenkatu 24 B 5,87100,Kajaani,61.0566654,28.1914859,,,,,
Arkkitehtitoimisto Jokela Olli Pekka,Henrik Sohlbergin tie 8,00640,Helsinki,60.23749255,24.968354076325554,31.0,"-8,9%",2.0,"6,5%",1.0
Arkkitehtitoimisto Jorma Toivonen Oy,Teljotie 11 B,02360,Espoo,65.0486595,25.448316199999997,15.0,"-58,3%",-20.0,"-117,6%",0.0
Arkkitehtitoimisto Jouko Mäkinen Ky,Tuomiokirkonkatu 34 B 30,33100,Tampere,0.0,0.0,,,,,
Arkkitehtitoimisto Jouko Seppänen,Sudenkatu 2 B 10,33530,Tampere,0.0,0.0,,,,,
Arkkitehtitoimisto Jouni Pitkäranta,Ketojenkatu 8,60320,Seinäjoki,62.79120820000001,22.804525559651193,192.0,"17,8%",13.0,"8,9%",
Arkkitehtitoimisto Jouni Saarinen Oy,Harjumäentie 3 A,02730,Espoo,60.25516379999999,24.7688642,92.0,"16,5%",3.0,"3,3%",1.0
Arkkitehtitoimisto Juha Klemetti Oy,Kuurinniityntie 10,02750,Espoo,60.19676915,24.709412281923857,45.0,"4,7%",1.0,"2,2%",1.0
Arkkitehtitoimisto Juha Koskela Oy,Pyynikintie 25,33230,Tampere,61.49300815,23.723918220574287,,,,,
Arkkitehtitoimisto Juha Mutanen Oy,Mannerheimintie 40 D 80,00100,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Juhana Heikonen,Freesenkatu 3 A 10,00100,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Juhani Junttila,Puutarhakatu 6,90130,Oulu,65.84711180000001,24.14897143859268,,,,,
Arkkitehtitoimisto Juhani Katainen kommandiittiyhtiö,Töölönkatu 12 A 14,00100,Helsinki,60.1776585,24.928115100000003,,,,,
Arkkitehtitoimisto Juhani Pallasmaa Ky,Tehtaankatu 13 B 28,00140,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Juhani Utriainen Oy,Haiharankatu 3 C 17,33710,Tampere,0.0,0.0,,,,,
Arkkitehtitoimisto Jukka Koivula,Pappilankatu 35,26100,Rauma,61.4902941,23.8578748,,,,,
Arkkitehtitoimisto Jukka Peltoniemi Tmi,Lahdenkankaantie 250,63230,Lentilä,62.7171522,23.5309902,,,,,
Arkkitehtitoimisto Jukka Turtiainen Oy,Tammasaarenkatu 5,00180,Helsinki,60.16135345,24.905832646453515,2033.0,"-14,5%",304.0,"18,9%",14.0
Arkkitehtitoimisto Jussi Aittoniemi Kommandiittiyhtiö,Aittoniementie 50,61600,Jalasjärvi,62.6888921,27.7993631,,,,,
Arkkitehtitoimisto Jussi Laitinen Oy,Kuninkaantie 39,02940,Espoo,60.29341555000001,24.863482993353372,,,-3.0,,
Arkkitehtitoimisto Jutila,Veitikantie 35 B 1,96100,Rovaniemi,66.49592170000001,25.7176966,,,,,
Arkkitehtitoimisto Järvi M Oy,Hollantilaisentie 32,00330,Helsinki,60.195231400000004,24.8732874,43.0,,1.0,"2,2%",
Arkkitehtitoimisto Järvinen & Kuorelahti Oy,Pikisaarentie 17,90100,Oulu,60.4286289,22.2153618,191.0,"-26,3%",1.0,1%,
Arkkitehtitoimisto Jääskeläinen Oy,Keskustori 4,60100,Seinäjoki,61.49882855,23.76214209817441,965.0,"13,1%",22.0,"3,5%",6.0
Arkkitehtitoimisto K2S Oy,Pohjoinen Hesperiankatu 15 A 1,00260,Helsinki,60.1765049,24.9157051,1050.0,"2,5%",345.0,"39,6%",
Arkkitehtitoimisto KDM,Ulvilantie 20 D 49,00350,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto KIA,Perustie 24 A 6,00330,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto KKR Oy,Pitkäjärvenranta 6,02730,Espoo,60.24937190000001,24.75388450847509,,,,,
Arkkitehtitoimisto Kaarlo Rohola Oy,Pilvitie 1,37600,Valkeakoski,60.2763375,24.8780496,86.0,"-24,6%",-8.0,"-12,8%",1.0
Arkkitehtitoimisto Kaija ja Petri Eerikäinen,Suolakivenkatu 18 A 28,00810,Helsinki,60.1891791,25.0264303,,,,,
Arkkitehtitoimisto Kaikkonen Oy,Typpitie 1,90620,Oulu,65.02724690000001,25.5098568,,,,,
Arkkitehtitoimisto Kaivo-oja,Mansikkaviita 27 B 6,60150,Seinäjoki,0.0,0.0,,,,,
Arkkitehtitoimisto Kallio-Koski Oy,Torpankatu 17 E 12,90230,Oulu,0.0,0.0,,,,,
Arkkitehtitoimisto Kallis Eeva ja Sten,Nukarintie 2,00730,Helsinki,60.26834545,25.023131352829598,,,,,
Arkkitehtitoimisto Kanerva Kirsti Ky,Timperintie 7 B,28600,Pori,64.21741750000001,27.761998100000003,,,,,
Arkkitehtitoimisto Kanttia 2 Oy,Nahkatehtaankatu 2,90130,Oulu,61.50896525,23.661988396812234,,,,,
Arkkitehtitoimisto Kara-Consult,Vuolutie 17,01650,Vantaa,60.2663087,24.830810532558132,5.0,"-37,5%",1.0,20%,
Arkkitehtitoimisto Kari Huotari Oy,Metsäkatajankuja 3,90230,Oulu,0.0,0.0,,,,,
Arkkitehtitoimisto Kari Sipilä Oy,Ahotie 15,90440,Kempele,60.25627275,24.73056665847373,152.0,"65,2%",14.0,"12,5%",
Arkkitehtitoimisto Karin Krokfors Oy,Hämeentie 133 A,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Arkkitehtitoimisto Karlsson Kristina,Tallberginkatu 2 B,00180,Helsinki,60.1623093,24.9039015,,,,,
Arkkitehtitoimisto Karsikas Oy,Haapanatie 32 B,90150,Oulu,64.9929932,25.502168,150.0,"-58,3%",5.0,"4,7%",
Arkkitehtitoimisto Kaupunkikehitys Oy,Välimerenkatu 4 A 17,00220,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Keijo Tolppa,Savonniemenkatu 3 B,57100,Savonlinna,61.866545200000004,28.878888699999997,,,,,
Arkkitehtitoimisto Kimmo Lehtola,Lohjantie 23,03100,Nummela,61.5730168,27.5312256,47.0,"23,7%",4.0,"16,2%",
Arkkitehtitoimisto Kimmo Linnovaara,Piiponraitti 1,37500,Lempäälä,61.31584590000001,23.757450600000002,,,,,
"Arkkitehtitoimisto Klemola & Co, avoin yhtiö",Tampellan esplanadi,33100,Tampere,61.5069272,23.7663057,,,,,
Arkkitehtitoimisto Komulainen Arkkitehdit Oy,Kirkkokatu 8 A 8,90100,Oulu,62.60477579999999,29.7621945,525.0,"-3,8%",61.0,"14,5%",4.0
Arkkitehtitoimisto Kontuniemi Oy,Pohjoiskaari 10 A 12,00200,Helsinki,60.111973600000006,23.533756600000004,,,,,
Arkkitehtitoimisto Korosuo Eero Ky,Kivenhakkaajankuja 3 A 6,02650,Espoo,60.2227762,24.8101883,,,,,
Arkkitehtitoimisto Kristian Forsberg,Lauttasaarentie 47 A 18,00200,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Kristiina Mäntynen,Eerikinkatu 29,00180,Helsinki,60.1651502,24.929033999999998,,,,,
Arkkitehtitoimisto Kristiina Timonen,Pursimiehenkatu 16,00150,Helsinki,60.159230900000004,24.937691100000002,,,,,
Arkkitehtitoimisto Kuhmonen Tutsa Oy,Pietarinkatu 7 A,00140,Helsinki,60.157107999999994,24.9462356,,,-3.0,,
Arkkitehtitoimisto Kuismanen Kimmo,Hoikantie 9 A,90500,Oulu,65.0247042,25.5021068,,,,,
Arkkitehtitoimisto Küttner Ky,Hallituskatu 7,28100,Pori,65.8445966,24.149032300000002,,,,,
Arkkitehtitoimisto L2,Kauppiaskatu 10 C 38,20100,Turku,0.0,0.0,,,,,
Arkkitehtitoimisto Laatio Oy,Isokatu 19 B 16,90100,Oulu,0.0,0.0,,,,,
Arkkitehtitoimisto Lahti & Marttila Oy,Mechelininkatu,00100,Helsinki,60.165064799999996,24.9213385,15.0,"445,3%",7.0,60%,
Arkkitehtitoimisto Lahtinen,Hulda Koskisen tie 10,36270,Kangasala,0.0,0.0,,,,,
Arkkitehtitoimisto Lappalainen & Korjonen Oy,Rantakatu 30,80100,Joensuu,62.603618000000004,29.7683798,305.0,"-10,6%",93.0,"32,3%",3.0
Arkkitehtitoimisto Larkas Oy,Kiviaidankatu 3 A 26,00210,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Lassila A.,Alajärventie 17,63800,Soini,66.5869885,27.161193199999996,,,,,
Arkkitehtitoimisto Lehmuskoski,Kumiantie 539,15560,Nastola,61.03521920000001,25.887602100000002,,,,,
Arkkitehtitoimisto Lehti,Yhteiskouluntie 5 A,04400,Järvenpää,60.2130071,24.887936,,,,,
Arkkitehtitoimisto Lehtiluoto Pentti Ky,Klaarantie 3 B 12,00200,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Lindholm Oy,Tervalepiköntie 1 AS. 5,36600,Pälkäne,0.0,0.0,,,,,
Arkkitehtitoimisto Linja Arkkitehdit Oy,Kansankatu 49,90100,Oulu,11.0071888,-9.168169,5115.0,"23,7%",934.0,"22,9%",55.0
Arkkitehtitoimisto Livady,Hämeentie 4 C 11,00530,Helsinki,60.18512809999999,24.960641,718.0,"12,5%",57.0,"10,3%",
Arkkitehtitoimisto Louekari Oy,Koskitie 32 C,90500,Oulu,61.0974863,24.0409295,18.0,"5,9%",1.0,"5,6%",1.0
Arkkitehtitoimisto Lunkka Oy,Malminkatu 5 B 8. krs,00100,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Löfström Kaarina Oy,Kapteeninkatu 20-22 F 60,00140,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Lönnqvist Sebastian Oy,Villa Linnais Kilonrinne 1,02610,Espoo,0.0,0.0,,,,,
Arkkitehtitoimisto Maisa Luhtasela,Tervalammentie 689 D,03220,Tervalampi,61.11185450000001,25.9295552,,,,,
Arkkitehtitoimisto Malmio Oy,Laurintie 14,02180,Espoo,60.18975085,24.757132281555823,9.0,"-47,1%",3.0,"22,2%",2.0
Arkkitehtitoimisto Manark Oy,Jääkärinkatu 2 E 57,00140,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Manner P & P Oy,Vironkatu 7 E 12,00170,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Marcus Upmeier Oy,Kaistareenkatu 17,20900,Turku,60.39965805,22.26168575,9.0,"-81,6%",-10.0,-100%,1.0
Arkkitehtitoimisto Maria Ailio,Hiiralantie 15 A,02160,Espoo,60.164168599999996,24.796103600000002,,,,,
Arkkitehtitoimisto Marianne Lehtimäki,Hämeentie 125 c/o Bokvillan,00560,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Marja Utriainen,Hämeentie 133,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Arkkitehtitoimisto Marja-Riitta Norri Oy,Urho Kekkosen katu 3 B,00100,Helsinki,60.1684759,24.9323458,89.0,"-24,6%",3.0,"4,5%",1.0
Arkkitehtitoimisto Marjaana Kinnermä,Mariankatu 13b B 35,00170,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Marjut Kauppinen Oy,Museokatu 34 A 13,00100,Helsinki,60.1745436,24.9305486,46.0,"-16,4%",4.0,"8,7%",
Arkkitehtitoimisto Markku Kurki Oy,Pyrytie 4 A,00700,Helsinki,60.681417700000004,26.8210462,,,,,
Arkkitehtitoimisto Markku Mäki-Opas,Kiuruntie 31,36200,Kangasala,62.9117017,27.681736600000004,,,,,
Arkkitehtitoimisto Markus Kuusela,Kärrbyntie 77,10160,Degerby,58.571009499999995,12.230903199999998,,,,,
Arkkitehtitoimisto Mars,Telluksentie 4,01480,Vantaa,60.343684700000004,25.0899247,,,,,
Arkkitehtitoimisto Martti Uksila Ky,Hollantilaisentie 3,00330,Helsinki,60.19375545,24.874338158116487,,,,,
Arkkitehtitoimisto Matti Happonen Oy,Suksitie 10,01280,Vantaa,60.2452799,25.093096564472084,,,-5.0,,1.0
Arkkitehtitoimisto Matti Huusari Ky,Lehmustie 4,39500,Ikaalinen,60.25296795,24.98852354365183,,,,,
Arkkitehtitoimisto Matti Iiramo,Kirkkokalliontie 6,01740,Vantaa,62.9750659,22.4797467,,,,,
Arkkitehtitoimisto Matti Kärkkäinen Oy,Kaj Franckin katu 5 A 6,00560,Helsinki,60.208143799999995,24.980455399999997,93.0,"-16,2%",11.0,"15,1%",
Arkkitehtitoimisto Mattiveikko Salo Oy,Brahenkatu 8,92100,Raahe,61.6828062,27.266067053235034,,,,,
Arkkitehtitoimisto Medark Oy,Wittenberginkatu 14,06100,Porvoo,60.3943079,25.6791008,73.0,"-31,1%",5.0,"9,6%",
Arkkitehtitoimisto Merenmies Oy,Porrassalmenkatu 11 B 30,50100,Mikkeli,0.0,0.0,,,,,
Arkkitehtitoimisto Meri Oy,Paciuksenkaari 13,00270,Helsinki,60.196436399999996,24.896525399999998,110.0,"71,9%",21.0,23%,1.0
Arkkitehtitoimisto Miikkulainen & Savolainen Oy,Kannunvalajantie 7 b,00620,Helsinki,60.22401899999999,24.942297500000002,8.0,"14,3%",5.0,50%,
Arkkitehtitoimisto Mika Hietala,Simonniityntie 67,49220,Siltakylä,60.488170600000004,26.715125399999994,,,,,
Arkkitehtitoimisto Mika Hiltunen Oy,Kuusipolku 21,37150,Nokia,59.4884637,25.3329431,67.0,"25,3%",7.0,"11,9%",1.0
Arkkitehtitoimisto Mika Päivärinne Oy,Keilaniementie 1,02150,Espoo,60.17505309999999,24.831067945692617,895.0,-30%,27.0,4%,8.0
Arkkitehtitoimisto Minkkinen Oy,Isokiskontie 10,10470,Fiskari,60.1323012,23.5412245,107.0,"-45,1%",-56.0,"-52,3%",2.0
Arkkitehtitoimisto Mirja Puoskari,Iso Roobertinkatu 26 A 12,00120,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Mirja ja Pekka Koski-Lammi Oy,Mannerheimintie 93 L 267,00270,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Murtomäki Aimo,Huhtalahdentie 6 D 15,40520,Jyväskylä,0.0,0.0,,,,,
Arkkitehtitoimisto NOAN Oy,Satakunnankatu 14,33100,Tampere,60.56658235,27.229771282162584,,,,,
Arkkitehtitoimisto NVø Ky,Aleksis Kiven tie 19 A,01900,Nurmijärvi,60.4630042,24.797496300000002,,,,,
Arkkitehtitoimisto Neva Oy,Kyttälänkatu 1,33100,Tampere,61.499392900000004,23.7684689,1950.0,"8,6%",167.0,"10,7%",22.0
Arkkitehtitoimisto Nicoletti,Holmankorpi 1 D 58,02210,Espoo,0.0,0.0,,,,,
Arkkitehtitoimisto ON Oy,Snellmaninkatu 2 a,70100,Kuopio,60.1741519,24.953063500000003,426.0,"21,4%",12.0,4%,6.0
Arkkitehtitoimisto Ohoj,Vähäniityntie 16 C,00570,Helsinki,60.18466970000001,25.015862600000002,,,,,
Arkkitehtitoimisto Oikarinen Risto Oy,Schaumanin Puistotie 7 A 6,40100,Jyväskylä,62.243536399999996,25.761705300000003,155.0,"-22,9%",-25.0,"-16,1%",3.0
Arkkitehtitoimisto Okulus Oy,Vanha Saunalahdentie 20,02330,Espoo,60.163231200000006,24.6111818547173,225.0,"-36,8%",-11.0,"-4,9%",
Arkkitehtitoimisto Olli Heininen Oy,Sannaistenkatu 9,06100,Porvoo,60.3972473,25.6848466,28.0,"-26,3%",1.0,"3,6%",1.0
Arkkitehtitoimisto Olli Kumpulainen,Torpantie 7 A,04430,Järvenpää,60.3001973,25.3213118,,,,,
Arkkitehtitoimisto Olympia,Ratavartijankatu 4 C 58,00520,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Oona Masso,Ylistörmä 5 A 2,02210,Espoo,60.1771642,24.738032999999998,,,,,
Arkkitehtitoimisto Opus Oy,Töölönkatu 7,00100,Helsinki,60.176208499999994,24.929687,359.0,"18,9%",84.0,"29,2%",4.0
Arkkitehtitoimisto PSM Oy,Selkämerenkatu 6 C 48,00180,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Paalimäki & Pollock Oy,Välimerenkatu 13 A 21,00180,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Paatela & Co Oy,Tapiontori 3 C,02100,Espoo,0.0,0.0,,,,,
Arkkitehtitoimisto Pasi Siistonen Oy,Itäinen Kuninkaantie 193b,02580,Siuntio,60.1147074,24.3177601,2.0,"-83,3%",1.0,100%,
Arkkitehtitoimisto Paukkunen,Mestarinkatu 15 as. 27,20810,Turku,0.0,0.0,,,,,
Arkkitehtitoimisto Paula Leiwo Oy,Kapteeninkatu 5 lh. 4,00140,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Pauli Sonninen,Simpukankatu 6,70840,Kuopio,62.8527493,27.7066061,,,,,
Arkkitehtitoimisto Pekka Ilveskoski Oy,Loukonlahdentie 12 A,33950,Pirkkala,61.475448,23.684319100000003,,,,,
Arkkitehtitoimisto Pekka Jämsä Ky,Iivisniementie 2 B 87,02260,Espoo,0.0,0.0,,,,,
Arkkitehtitoimisto Pekka Mäenpää,Houkantie 7,37560,Lempäälä,24.355,120.66194399999999,,,,,
Arkkitehtitoimisto Pekka Ojalammi,Lehtotie 12,00630,Helsinki,60.9210877,24.6299282,,,,,
Arkkitehtitoimisto Pekka Paavola Oy,Väinönkatu 15 H 24,40100,Jyväskylä,0.0,0.0,,,,,
Arkkitehtitoimisto Pekka Salmi,Keskuspuistokatu 2,94100,Kemi,65.7356018,24.5660961,,,,,
Arkkitehtitoimisto Pentti Värälä Oy,Maustetehtaankatu 6 C 24,00990,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Perko Oy,Sturenkatu 13,00510,Helsinki,60.193187300000005,24.9544127,1746.0,"-12,3%",320.0,23%,
Arkkitehtitoimisto Pertti Mertaoja,Maaherrankatu 5 D 34,50100,Mikkeli,0.0,0.0,,,,,
Arkkitehtitoimisto Pertti Nousiainen Oy,Tellervonkatu 15 A 1,40200,Jyväskylä,61.476996299999996,21.807266000000002,127.0,"-30,6%",-15.0,"-11,8%",2.0
Arkkitehtitoimisto Pet Michael Oy,Komeetankuja 1 B,02210,Espoo,60.16702829999999,24.7339525,1121.0,"35,7%",449.0,"52,3%",
Arkkitehtitoimisto Petteri Nisunen Oy,Merimiehenkatu 32 VA 2,00150,Helsinki,60.437554399999996,22.246665399999998,142.0,"77,5%",37.0,"27,8%",
Arkkitehtitoimisto Petteri Patolinna,Vaapukantie 3,05810,Hyvinkää,60.616660100000004,24.903375699999998,,,,,
Arkkitehtitoimisto Piirta Oy,Suvikuja 4,02120,Espoo,60.1727797,24.79074521968693,,,,,
Arkkitehtitoimisto Ponkala Oy,Pälkäneentie 19 B 11,00510,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Pook Oy,Snettansintie 15,02740,Espoo,60.2852619,24.677928717585694,310.0,"-9,6%",-10.0,"2,6%",
Arkkitehtitoimisto Projektiarkkitehdit U.T. Ky,Kivikkokuja 6,40520,Jyväskylä,60.797933900000004,25.7338293,,,,,
Arkkitehtitoimisto Prokkola & Mäkikyrö,Haulitie 4 B,90250,Oulu,64.98876949999999,25.5128393,,,,,
Arkkitehtitoimisto Päätalo Oy,Ruokosenraitti 1,33680,Tampere,61.5438556,23.8859548,,,,,
Arkkitehtitoimisto Pöytäniemi Ky,Onnelantie 30 A 4,15150,Lahti,65.0029746,25.5511642,,,,,
Arkkitehtitoimisto Q'Ark Oy,Aleksanterinkatu 23 A 15,33100,Tampere,60.9823288,25.6652863,539.0,-9%,24.0,"6,5%",4.0
Arkkitehtitoimisto Qvim Arkkitehdit Oy,Microkatu 1 M,70210,Kuopio,62.88867320000001,27.628621999999996,1351.0,"1,6%",125.0,"7,4%",14.0
Arkkitehtitoimisto R-H. Laakso Oy,Hilda Flodinin aukio 2 A 1,00300,Helsinki,60.201225300000004,24.895712200000002,22.0,"15,8%",1.0,"4,5%",
Arkkitehtitoimisto R. Schnitzler,Ratakatu 19,00120,Helsinki,42.0352799,21.037494600000002,,,,,
Arkkitehtitoimisto Raila ja Tapio Rönkönharju Oy,Torikatu 44-46,90100,Oulu,62.892198300000004,27.6731726,35.0,-30%,-4.0,"-7,1%",
Arkkitehtitoimisto Raimo Halonen Ky,Puistokatu 11 A 24,40100,Jyväskylä,0.0,0.0,,,,,
Arkkitehtitoimisto Rajamäki & Co Oy,Peilikuja 9 A,02780,Espoo,60.1831379,24.576985500000003,1.0,"-80,2%",-3.0,-100%,1.0
Arkkitehtitoimisto Ranto Oy,Ilkantie 11,60800,Ilmajoki,60.2232657,24.901316102396105,28.0,,-1.0,"-17,9%",
Arkkitehtitoimisto Raudasoja Oy,Mikkolantie 1-3,33470,Ylöjärvi,64.9532235,25.668082000000002,191.0,"5,5%",11.0,"7,9%",3.0
Arkkitehtitoimisto Rauhalammi Oy,Tuomarilantie 4,02760,Espoo,60.205708200000004,24.681625699999998,401.0,"-0,5%",126.0,"40,9%",3.0
Arkkitehtitoimisto Rauno Leinus Oy,Vivastenintie 32,02420,Jorvas,60.0917704,24.6063823,29.0,"31,8%",4.0,"12,9%",
Arkkitehtitoimisto Rauno Ruonansuu Oy,Keskuspuistokatu 9,94100,Kemi,65.7356018,24.5660961,102.0,"-17,7%",-1.0,-1%,2.0
Arkkitehtitoimisto Reijo Seppänen Oy,Mannerheimintie 18,50100,Mikkeli,60.57312065,27.186361400000006,,,1.0,,
Arkkitehtitoimisto Reino Vester,Kyminkatu 6 as 8,44150,Äänekoski,0.0,0.0,,,,,
Arkkitehtitoimisto Reponen Jari Oy,Kummeltie 10 B,00830,Helsinki,60.190510100000004,25.050151500000002,10.0,"66,7%",3.0,40%,
Arkkitehtitoimisto Risto Kostia Oy,Sarvimäentie 32 B,04200,Kerava,60.403786399999994,25.093396300000002,20.0,"33,3%",3.0,19%,1.0
Arkkitehtitoimisto Risto Rönkä,Veijolantie 28,08150,Lohja,60.244837100000005,24.0975622,,,,,
Arkkitehtitoimisto Risto Suikkari,Puistokatu 15 As 16,90120,Oulu,0.0,0.0,,,,,
Arkkitehtitoimisto Risto Syväniemi,Iso-Heikkiläntie 8,20200,Turku,60.45129865,22.239427179492694,,,,,
Arkkitehtitoimisto Roiha Sari,Kapteeninkatu 11 B,00140,Helsinki,63.108059600000004,21.5942977,,,,,
Arkkitehtitoimisto Rombi,Halkosuontie 57 as. 7,00660,Helsinki,0.0,0.0,,,,,
